date,year,month,week,interest_rate_20y,usury_rate,pinel,covid_impact,seasonality,baseline_leads,spend_tv,spend_google_ads,spend_meta,spend_google_play,spend_apple_search_ads,adstock_tv,adstock_google_ads,adstock_meta,adstock_google_play,adstock_apple_search_ads,saturated_tv,saturated_google_ads,saturated_meta,saturated_google_play,saturated_apple_search_ads,leads,app_downloads,region
2020-01-20,2020,1,4,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8671815961520185,646383.8205163892,530.8767414437037,11394.684482566981,4498.396753440759,948.6373774747934,631.8212352431954,16786.388020993938,118331.67864877502,59080.25337493263,10829.060376861973,7248.865851260083,0.017873250178723026,0.46118797457011074,0.4507251276995432,0.37436231294063393,0.3702761540720863,82646,24798,Provence-Alpes-Côte d'Azur
2020-01-20,2020,1,4,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8671815961520185,646383.8205163892,265.43837072185187,5697.342241283491,2249.1983767203797,474.3186887373967,315.9106176215977,16786.388020993938,118331.67864877502,59080.25337493263,10829.060376861973,7248.865851260083,0.017873250178723026,0.46118797457011074,0.4507251276995432,0.37436231294063393,0.3702761540720863,38694,11610,Pays de la Loire
2020-01-20,2020,1,4,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8671815961520185,646383.8205163892,265.43837072185187,5697.342241283491,2249.1983767203797,474.3186887373967,315.9106176215977,16786.388020993938,118331.67864877502,59080.25337493263,10829.060376861973,7248.865851260083,0.017873250178723026,0.46118797457011074,0.4507251276995432,0.37436231294063393,0.3702761540720863,39147,11746,Bretagne
2020-01-20,2020,1,4,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8671815961520185,646383.8205163892,212.35069657748147,4557.873793026793,1799.3587013763038,379.45495098991734,252.72849409727814,16786.388020993938,118331.67864877502,59080.25337493263,10829.060376861973,7248.865851260083,0.017873250178723026,0.46118797457011074,0.4507251276995432,0.37436231294063393,0.3702761540720863,34064,10221,Normandie
2020-01-20,2020,1,4,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8671815961520185,646383.8205163892,159.2630224331111,3418.405344770094,1349.5190260322279,284.591213242438,189.54637057295858,16786.388020993938,118331.67864877502,59080.25337493263,10829.060376861973,7248.865851260083,0.017873250178723026,0.46118797457011074,0.4507251276995432,0.37436231294063393,0.3702761540720863,24283,7286,Bourgogne-Franche-Comté
2020-01-20,2020,1,4,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8671815961520185,646383.8205163892,159.2630224331111,3418.405344770094,1349.5190260322279,284.591213242438,189.54637057295858,16786.388020993938,118331.67864877502,59080.25337493263,10829.060376861973,7248.865851260083,0.017873250178723026,0.46118797457011074,0.4507251276995432,0.37436231294063393,0.3702761540720863,27176,8154,Centre-Val de Loire
2020-01-20,2020,1,4,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8671815961520185,646383.8205163892,53.08767414437037,1139.4684482566981,449.83967534407594,94.86373774747933,63.182123524319536,16786.388020993938,118331.67864877502,59080.25337493263,10829.060376861973,7248.865851260083,0.017873250178723026,0.46118797457011074,0.4507251276995432,0.37436231294063393,0.3702761540720863,7665,2299,Corse
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,1937.7669119503767,22662.119625895954,9861.40394234507,2755.9037826237027,1702.6327827227972,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,204917,70749,Île-de-France
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,930.1281177361808,10877.817420430058,4733.473892325634,1322.8338156593773,817.2637357069426,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,97518,33669,Auvergne-Rhône-Alpes
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,620.0854118241206,7251.878280286705,3155.6492615504226,881.8892104395849,544.8424904712952,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,60738,20970,Nouvelle-Aquitaine
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,697.5960883021355,8158.363065322543,3550.1054192442252,992.1253617445329,612.947801780207,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,69918,24140,Occitanie
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,542.5747353461055,6345.393495250868,2761.19310385662,771.6530591346368,476.73717916238326,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,57783,19950,Hauts-de-France
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,465.0640588680904,5438.908710215029,2366.736946162817,661.4169078296886,408.6318678534713,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,50326,17375,Grand Est
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,775.1067647801507,9064.847850358381,3944.5615769380283,1102.3615130494811,681.0531130891189,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,82390,28445,Provence-Alpes-Côte d'Azur
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,387.55338239007534,4532.4239251791905,1972.2807884690142,551.1807565247406,340.52655654455947,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,42258,14590,Pays de la Loire
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,387.55338239007534,4532.4239251791905,1972.2807884690142,551.1807565247406,340.52655654455947,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,42798,14776,Bretagne
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,310.0427059120603,3625.9391401433527,1577.8246307752113,440.94460521979244,272.4212452356476,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,30306,10463,Normandie
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,232.5320294340452,2719.4543551075144,1183.3684730814084,330.7084539148443,204.31593392673565,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,25018,8637,Bourgogne-Franche-Comté
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,232.5320294340452,2719.4543551075144,1183.3684730814084,330.7084539148443,204.31593392673565,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,27535,9506,Centre-Val de Loire
2020-01-27,2020,1,5,1.2083333333333257,2.2924804318141154,1.0,1.0,0.8765524201159516,653368.6885325825,77.51067647801507,906.4847850358382,394.4561576938028,110.23615130494811,68.1053113089119,20340.858663546962,96565.06243602256,54215.67911311344,12106.521168181009,7535.417716017197,0.020976325293431266,0.44105762280576316,0.4401127174452523,0.39015974720730273,0.37571625972074024,8431,2911,Corse
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,3544.448355208923,21220.571280705364,8814.650918408483,2641.1332257639606,1888.0787322441654,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,226614,68372,Île-de-France
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,1701.335210500283,10185.874214738575,4231.032440836071,1267.743948366701,906.2777914771993,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,101092,30500,Auvergne-Rhône-Alpes
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,1134.2234736668554,6790.582809825717,2820.6882938907142,845.1626322444674,604.185194318133,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,73867,22286,Nouvelle-Aquitaine
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,1276.0014078752124,7639.405661053931,3173.2743306270536,950.8079612750257,679.7083436078996,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,83084,25067,Occitanie
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,992.4455394584986,5941.759958597502,2468.1022571543754,739.517303213909,528.6620450283664,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,61537,18566,Hauts-de-France
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,850.6676052501415,5092.937107369287,2115.5162204180356,633.8719741833505,453.1388957385997,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,57522,17355,Grand Est
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,1417.7793420835694,8488.228512282147,3525.8603673633934,1056.4532903055842,755.2314928976662,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,80981,24433,Provence-Alpes-Côte d'Azur
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,708.8896710417847,4244.114256141073,1762.9301836816967,528.2266451527921,377.6157464488331,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,39540,11929,Pays de la Loire
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,708.8896710417847,4244.114256141073,1762.9301836816967,528.2266451527921,377.6157464488331,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,46133,13919,Bretagne
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,567.1117368334277,3395.2914049128585,1410.3441469453571,422.5813161222337,302.0925971590665,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,37166,11213,Normandie
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,425.33380262507075,2546.4685536846437,1057.7581102090178,316.93598709167526,226.56944786929984,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,24266,7321,Bourgogne-Franche-Comté
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,425.33380262507075,2546.4685536846437,1057.7581102090178,316.93598709167526,226.56944786929984,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,25030,7551,Centre-Val de Loire
2020-02-03,2020,2,6,1.2166666666666741,2.3008137651474634,1.0,1.0,0.8877233877743349,661695.3559641005,141.77793420835692,848.8228512282146,352.5860367363393,105.64532903055843,75.52314928976662,29433.437418495916,89710.53824462258,48812.52345191229,11775.185019873943,8305.85670057838,0.028495863161499213,0.43381017254692766,0.42722155706092896,0.38620546565025227,0.389512283453461,7909,2386,Corse
2020-02-10,2020,2,7,1.2166666666666741,2.3008137651474634,1.0,1.0,0.9005316012638808,671242.4012497696,4194.409855223801,21747.14559388565,9814.054972861253,3036.7254955085746,1427.2567143099975,38852.71748476714,91474.10928777372,51459.35075442308,13324.420484021692,6539.612527297828,0.035809110968313275,0.43572380606618494,0.4336944323157671,0.40392717678958934,0.3559897836604634,204041,64865,Île-de-France
2020-02-10,2020,2,7,1.2166666666666741,2.3008137651474634,1.0,1.0,0.9005316012638808,671242.4012497696,2013.3167305074244,10438.629885065111,4710.746386973401,1457.6282378441158,685.0832228687988,38852.71748476714,91474.10928777372,51459.35075442308,13324.420484021692,6539.612527297828,0.035809110968313275,0.43572380606618494,0.4336944323157671,0.40392717678958934,0.3559897836604634,107744,34252,Auvergne-Rhône-Alpes
2020-02-10,2020,2,7,1.2166666666666741,2.3008137651474634,1.0,1.0,0.9005316012638808,671242.4012497696,1342.2111536716163,6959.086590043407,3140.4975913156013,971.7521585627438,456.7221485791992,38852.71748476714,91474.10928777372,51459.35075442308,13324.420484021692,6539.612527297828,0.035809110968313275,0.43572380606618494,0.4336944323157671,0.40392717678958934,0.3559897836604634,68353,21729,Nouvelle-Aquitaine
